22:29:28 INFO database.client - Supabase client initialised (service key)
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.EICHERMOT&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ETERNAL&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ETERNAL&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.ETERNAL&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.ETERNAL&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.GRASIM&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.GRASIM&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:56 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.GRASIM&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.GRASIM&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HCLTECH&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HCLTECH&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.HCLTECH&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.HCLTECH&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HDFCBANK&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HDFCBANK&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.HDFCBANK&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.HDFCBANK&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HDFCLIFE&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HDFCLIFE&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.HDFCLIFE&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.HDFCLIFE&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HINDALCO&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HINDALCO&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.HINDALCO&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:57 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.HINDALCO&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HINDUNILVR&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.HINDUNILVR&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.HINDUNILVR&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.HINDUNILVR&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ICICIBANK&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ICICIBANK&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.ICICIBANK&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.ICICIBANK&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.INDIGO&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO pipeline.level1_filter - ELIMINATED INDIGO — EARNINGS (Financial Results:2026-05-29)
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.INFY&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.INFY&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.INFY&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.INFY&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ITC&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ITC&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.ITC&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.ITC&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.JIOFIN&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:58 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.JIOFIN&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.JIOFIN&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.JIOFIN&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.JSWSTEEL&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.JSWSTEEL&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.JSWSTEEL&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.JSWSTEEL&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.KOTAKBANK&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.KOTAKBANK&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.KOTAKBANK&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.KOTAKBANK&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.LT&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.LT&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.LT&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.LT&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.M%26M&order=date.desc&limit=5 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.M%26M&order=date.desc&limit=25 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.M%26M&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.M%26M&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:29:59 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.MARUTI&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.MARUTI&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.MARUTI&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.MARUTI&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.MAXHEALTH&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.MAXHEALTH&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.MAXHEALTH&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.MAXHEALTH&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.NESTLEIND&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.NESTLEIND&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.NESTLEIND&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.NESTLEIND&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.NTPC&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.NTPC&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.NTPC&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.NTPC&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ONGC&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.ONGC&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.ONGC&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:00 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.ONGC&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.POWERGRID&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.POWERGRID&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.POWERGRID&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.POWERGRID&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.RELIANCE&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.RELIANCE&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.RELIANCE&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.RELIANCE&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SBILIFE&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SBILIFE&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.SBILIFE&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.SBILIFE&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SBIN&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SBIN&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.SBIN&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.SBIN&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SHRIRAMFIN&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SHRIRAMFIN&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:01 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.SHRIRAMFIN&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.SHRIRAMFIN&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SUNPHARMA&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.SUNPHARMA&order=date.desc&limit=25 "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=snapshot_date&symbol=eq.SUNPHARMA&order=snapshot_date.desc&limit=1 "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/options_snapshots?select=%2A&symbol=eq.SUNPHARMA&snapshot_date=eq.2026-05-27&expiry_date=eq.2026-06-30&order=strike.asc "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TATACONSUM&order=date.desc&limit=5 "HTTP/2 200 OK"
22:30:02 INFO httpx - HTTP Request: GET https://ytlsqyzwoivtmvznojzb.supabase.co/rest/v1/price_history?select=date%2Copen%2Chigh%2Clow%2Cclose%2Cvolume&symbol=eq.TATACONSUM&order=date.desc&limit=25 "HTTP/2 200 OK"
